X,Y,Id,Name,LayerID,LayerTextID,City,Street,Number,Order,Startdate,Enddate,PAE,category,Selected_Categories
-73.9416849,40.6798444,952732,Happy Lucky Nails,30,salud,New york,Fulton St,1482,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9414724,40.6798347,952731,Nail,30,salud,New york,Fulton St,1488,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9417527,40.6798556,952734,Cisse Hair Braiding,30,salud,New york,Fulton St,1480,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.940995,40.679822,952733,K&M Beauty Supply,30,salud,New york,Fulton St,1496,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9418734,40.6798388,952738,Blooming Brows,30,salud,New york,Fulton St,1476,2,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9413986,40.6798408,952737,H&S Fruit and Vegetable,24,fruit,New york,Fulton St,1490,1,2019-06-20,None,,fruites i verdures ,Fruit shop
-73.94163,40.6798474,952739,Rite Choice Pharmacy,16,farm,New york,Fulton St,1484,1,2019-06-20,None,,farmàcia i ortopèdia,Pharmacy
-73.9407785,40.6797834,952723,Bargain Land,116,basar,New york,Fulton St,1500,1,2019-06-20,None,,basar,Bazaar
-73.9389165,40.6796912,952718,Uggies,40,bar,New york,Fulton St,1550,1,2019-06-20,None,,bar de tapes ,Restaurants
-73.9409084,40.6798159,952727,Salon Aminata,4,pelu,New york,Fulton St,1498,1,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9410211,40.6798276,952730,New Pro Nails,30,salud,New york,Fulton St,1494,2,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9404299,40.679771,952728,Pizza Chef,151,rapi,New york,Fulton St,1512,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.990183,40.762121,963361,Leon Bakery Mexican Restaurant,40,bar,New york,9th Ave,695,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.99015,40.762162,963362,Abace Sushi,151,rapi,New york,9th Ave,695,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.990254,40.762017,963359,Casa Agave Mexican Bar Grill,40,bar,New york,9th Ave,691,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.99021,40.762081,963360,Dunkin' Donuts,15,past,New york,9th Ave,693,1,2018-08-20,None,,dolços i pastissos,Bakery
-73.990301,40.761956,963357,Esco Drug Company,151,rapi,New york,9th Ave,689,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.990334,40.761918,963358,Mezze Bar,40,bar,New york,9th Ave,691,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.990395,40.761844,963355,Fuel Grill & Juice Bar,40,bar,New york,9th Ave,685,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.990357,40.76189,963356,Esco Drug Company,107,perfu,New york,9th Ave,687,1,2018-08-20,None,,perfumeria i drogueria,Perfume shop
-73.989696,40.762793,963371,v{iv},2,rest,New york,9th Ave,713,1,2018-08-20,None,,restaurant,Restaurants
-73.989806,40.762655,963368,Gazala's,40,bar,New york,9th Ave,709,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.989758,40.762718,963369,Manhattan Eyeworks,18,opti,New york,9th Ave,709,2,2018-08-20,None,,òptica,Optician's shop
-73.989881,40.762544,963366,Krisply Krunchy Chicken,151,rapi,New york,9th Ave,707,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.989849,40.762597,963367,Pizza NY,151,rapi,New york,9th Ave,707,2,2018-08-20,None,,menjar ràpid ,Fast food
-73.989953,40.762416,963364,Mom's Kitchen & Bar,40,bar,New york,9th Ave,701,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.989913,40.762502,963365,Otto's Tacos,151,rapi,New york,9th Ave,703,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.989054,40.76367,963379,Rancho Tequilería Mexican Restaurant & Bar,151,rapi,New york,9th Ave,741,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.989015,40.763735,963380,Nica & Sam,4,pelu,New york,9th Ave,743,1,2018-08-20,None,,perruqueria,Hairdresser and beauty salon
-73.989244,40.763433,963377,Molloy's Irish Pub,40,bar,New york,9th Ave,737,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.989205,40.763479,963378,Uncle Mario's Brick Oven Pizza,151,rapi,New york,9th Ave,739,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.98942,40.76317,963374,Amish Market,110,colma,New york,9th Ave,723,1,2018-08-20,None,,queviures,Supermarket
-73.989326,40.763332,963375,Gossip Irish BAr & Restaurant,40,bar,New york,9th Ave,733,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.98965,40.762861,963372,7 Brothers Deli,43,come,New york,9th Ave,719,1,2018-08-20,None,,comestibles,Supermarket
-73.989506,40.763074,963373,Duane Reade,16,farm,New york,9th Ave,721,1,2018-08-20,None,,farmàcia i ortopèdia,Pharmacy
-73.98845,40.764476,963390,Empanada Mama,151,rapi,New york,9th Ave,765,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.988407,40.76453,963391,Ageha,2,rest,New york,9th Ave,767,1,2018-08-20,None,,restaurant,Restaurants
-73.988595,40.764302,963387,Jasper's Taphouse Kitchen,40,bar,New york,9th Ave,761,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.988548,40.764357,963388,Pay-O-Matic Money Centers,3,banca,New york,9th Ave,763,1,2018-08-20,None,,banca i serveis financers,Banks and financial services
-73.988746,40.764117,963386,Hudson Market Place,43,come,New york,9th Ave,755,1,2018-08-20,None,,comestibles,Supermarket
-73.988968,40.763803,963381,Basera Indian Bistro,40,bar,New york,9th Ave,745,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.988915,40.763872,963382,Uncle Nick's Greek Cuisine,2,rest,New york,9th Ave,747,1,2018-08-20,None,,restaurant,Restaurants
-73.991734,40.759979,963329,Two Boots Pizza,151,rapi,New york,9th Ave,681,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.991702,40.760022,963330,Rudy's Bar & Grill,40,bar,New york,9th Ave,683,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.992021,40.759604,963325,Blossom Du Jour,151,rapi,New york,9th Ave,717,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.99198,40.75965,963326,Duane Reade by Walgreens,16,farm,New york,9th Ave,719,1,2018-08-20,None,,farmàcia i ortopèdia,Pharmacy
-73.992087,40.75951,963323,Ajisai Sushi Bar,151,rapi,New york,9th Ave,613,2,2018-08-20,None,,menjar ràpid ,Fast food
-73.991804,40.759908,963337,Cara Mia Trattoria,2,rest,New york,9th Ave,677,1,2018-08-20,None,,restaurant,Restaurants
-73.991327,40.760534,963338,Southern Hospitality BBQ,40,bar,New york,9th Ave,705,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.991536,40.760268,963335,Smiler Gourmet Deli,151,rapi,New york,9th Ave,693,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.991478,40.76035,963336,Healthy Corner,151,rapi,New york,9th Ave,695,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.99162,40.760147,963333,Piccinini Bros.,148,arte,New york,9th Ave,689,1,2018-08-20,None,,art i col·lecció,Art and Culture
-73.991595,40.760178,963334,Bocca di Bacco,2,rest,New york,9th Ave,691,1,2018-08-20,None,,restaurant,Restaurants
-73.991678,40.760058,963331,Poseidon Green Bakery,33,forn,New york,9th Ave,685,1,2018-08-20,None,,forn de pa,Bakery
-73.991649,40.760107,963332,Turkish Cuisine,2,rest,New york,9th Ave,687,1,2018-08-20,None,,restaurant,Restaurants
-73.990884,40.761185,963345,Galaxy Restaurant,40,bar,New york,9th Ave,669,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.990852,40.761234,963346,Riposo 46 Wine Bar,40,bar,New york,9th Ave,671,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.9911,40.760877,963343,Mercury Bar,40,bar,New york,9th Ave,715,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.991036,40.760962,963344,Panda Express Chinese Restaurant,151,rapi,New york,9th Ave,717,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.991186,40.760748,963341,Bali Nura Indian,2,rest,New york,9th Ave,711,1,2018-08-20,None,,restaurant,Restaurants
-73.991146,40.760811,963342,La Carase French Bistro,2,rest,New york,9th Ave,713,1,2018-08-20,None,,restaurant,Restaurants
-73.99128,40.760612,963339,Obao,2,rest,New york,9th Ave,707,1,2018-08-20,None,,restaurant,Restaurants
-73.990568,40.761626,963353,Clinton Fruit Market,43,come,New york,9th Ave,681,1,2018-08-20,None,,comestibles,Supermarket
-73.990439,40.761805,963354,Tumbao,40,bar,New york,9th Ave,683,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.990648,40.761502,963351,Beer Cheese,40,bar,New york,9th Ave,677,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.99061,40.761557,963352,B Squared,40,bar,New york,9th Ave,679,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.99072,40.761404,963349,O'Neills,40,bar,New york,9th Ave,673,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.990678,40.761459,963350,Lilly's Craft & Kitchen,40,bar,New york,9th Ave,675,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.990761,40.761354,963348,Tabouleh Mediterranean Kitchen,2,rest,New york,9th Ave,675,1,2018-08-20,None,,restaurant,Restaurants
-73.9906238,40.7557801,963297,Corner News Grocery Store,110,colma,New york,8th Ave,618,1,2018-08-20,None,,queviures,Supermarket
-73.9906359,40.7557608,963298,Fancy Perfumes,107,perfu,New york,8th Ave,618,2,2018-08-20,None,,perfumeria i drogueria,Perfume shop
-73.9910451,40.7558461,963295,Beer Authority,40,bar,New york,8th Ave,605,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.9910082,40.755902,963296,Chase Bank,3,banca,New york,8th Ave,603,2,2018-08-20,None,,banca i serveis financers,Banks and financial services
-73.9911866,40.7556643,963292,localb,151,rapi,New york,8th Ave,601,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9910833,40.7557983,963294,Arby's,151,rapi,New york,8th Ave,603,2,2018-08-20,None,,menjar ràpid ,Fast food
-73.9912992,40.7555068,963290,Pret a Manger,151,rapi,New york,8th Ave,593,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9912349,40.7555942,963291,Rainbow,8,moda,New york,8th Ave,593,2,2018-08-20,None,,roba i complements,Clothes shop
-73.990892,40.7554428,963305,GNC,16,farm,New york,8th Ave,604,1,2018-08-20,None,,farmàcia i ortopèdia,Pharmacy
-73.9909524,40.7553717,963306,Starbucks Coffee,23,cafe,New york,8th Ave,602,1,2018-08-20,None,,cafeteria,Coffee shop
-73.9908236,40.7555414,963303,Gem Pawnbrokers,3,banca,New york,8th Ave,608,2,2018-08-20,None,,banca i serveis financers,Banks and financial services
-73.9907311,40.7556429,963301,Gray's Papaya,151,rapi,New york,8th Ave,612,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.990774,40.7556064,963302,Kungfu Kitchen,151,rapi,New york,8th Ave,608,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9906788,40.755712,963299,The Hummus & Pita Co.,151,rapi,New york,8th Ave,616,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9903875,40.7559485,963313,Dean & Luca,23,cafe,New york,8th Ave,620,2,2018-08-20,None,,cafeteria,Coffee shop
-73.992711,40.758713,963314,Citibank,3,banca,New york,9th Ave,581,1,2018-08-20,None,,banca i serveis financers,Banks and financial services
-73.9901797,40.7562177,963312,Shnipper's Quality Kitchen,151,rapi,New york,8th Ave,620,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9901772,40.7571068,963309,Carlo's Bake Shop,33,forn,New york,8th Ave,625,3,2018-08-20,None,,forn de pa,Bakery
-73.9898071,40.7569849,963310,Bank of America,3,banca,New york,8th Ave,624,1,2018-08-20,None,,banca i serveis financers,Banks and financial services
-73.990813,40.7561559,963307,Heartland Brewery,40,bar,New york,8th Ave,625,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.9904106,40.7567391,963308,PNC Bank,3,banca,New york,8th Ave,625,2,2018-08-20,None,,banca i serveis financers,Banks and financial services
-73.992158,40.759419,963321,Daltons Bar & Grill,40,bar,New york,9th Ave,611,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.992127,40.759466,963322,Lenwich,151,rapi,New york,9th Ave,613,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.992201,40.759346,963319,Vivi Bubble Tea,23,cafe,New york,9th Ave,607,1,2018-08-20,None,,cafeteria,Coffee shop
-73.992178,40.759383,963320,Chimichurri Grill,40,bar,New york,9th Ave,609,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.992606,40.75915,963317,Starbucks Coffee,23,cafe,New york,9th Ave,593,1,2018-08-20,None,,cafeteria,Coffee shop
-73.992251,40.759284,963318,Fresh 2 Go,151,rapi,New york,9th Ave,601,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.992607,40.758799,963315,Chirpin Chicken,151,rapi,New york,9th Ave,589,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9918777,40.7546928,963264,2 Bros. Pizza,151,rapi,New york,8th Ave,551,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9920917,40.7544028,963260,Eighth Avenue Lighting Inc.,7,llar,New york,8th Ave,545,1,2018-08-20,None,,"llar, decoració i mobiliari",Household items
-73.9921238,40.7543398,963259,Wakamba Bar,40,bar,New york,8th Ave,543,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.9922489,40.7535443,963256,Azuki,2,rest,New york,8th Ave,520,5,2018-08-20,None,,restaurant,Restaurants
-73.9921962,40.7542504,963257,Cohen's Fashion Optical,18,opti,New york,8th Ave,541,1,2018-08-20,None,,òptica,Optician's shop
-73.9918043,40.7540969,963272,Donkin' Donuts,15,past,New york,8th Ave,544,1,2018-08-20,None,,dolços i pastissos,Bakery
-73.9917088,40.7548754,963273,Village 38,40,bar,New york,8th Ave,575,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.9917802,40.7541274,963271,Ebad Fabrics,7,llar,New york,8th Ave,546,1,2018-08-20,None,,"llar, decoració i mobiliari",Household items
-73.9916981,40.7542284,963267,NY Elite Fabrics Inc.,7,llar,New york,8th Ave,554,1,2018-08-20,None,,"llar, decoració i mobiliari",Household items
-73.9917209,40.7541969,963268,33 Gourmet,151,rapi,New york,8th Ave,552,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.991525,40.7544296,963265,OMG Jeans,8,moda,New york,8th Ave,558,1,2018-08-20,None,,roba i complements,Clothes shop
-73.991635,40.7542782,963266,Clothes,8,moda,New york,8th Ave,556,1,2018-08-20,None,,roba i complements,Clothes shop
-73.9911171,40.7551623,963280,NYC Fried Chicken,151,rapi,New york,8th Ave,594,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9914768,40.7551659,963278,Golden Paradise,9,joie,New york,8th Ave,591,1,2018-08-20,None,,joieria i rellotgeria ,Jewellery
-73.9914218,40.7552411,963279,7 Eleven,31,ccom,New york,8th Ave,591,2,2018-08-20,None,,supermercats,Supermarket
-73.9916431,40.7550836,963276,Holiday Inn,47,hote,New york,8th Ave,577,1,2018-08-20,None,,hotels i allotjaments,Hotels
-73.9916042,40.7551405,963277,Rattle N Hum,151,rapi,New york,8th Ave,577,2,2018-08-20,None,,menjar ràpid ,Fast food
-73.9916297,40.7549729,963274,Paris Baguette,151,rapi,New york,8th Ave,575,2,2018-08-20,None,,menjar ràpid ,Fast food
-73.9913691,40.7547805,963288,Grace Café,40,bar,New york,8th Ave,572,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.9914027,40.7547368,963289,Wok to Walk,151,rapi,New york,8th Ave,570,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.991294,40.7548943,963285,Money Change,3,banca,New york,8th Ave,586,1,2018-08-20,None,,banca i serveis financers,Banks and financial services
-73.9912089,40.7550173,963283,Pay-o-Matic,3,banca,New york,8th Ave,590,1,2018-08-20,None,,banca i serveis financers,Banks and financial services
-73.9941026,40.751702,963228,Bank of America,3,banca,New york,8th Ave,461,1,2018-08-20,None,,banca i serveis financers,Banks and financial services
-73.9952403,40.7500907,963225,Jessie's Express Cafe,40,bar,New york,8th Ave,411,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.9952175,40.7501334,963226,NY Pizza Suprema,151,rapi,New york,8th Ave,413,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9952939,40.7500104,963223,Pad Thai,151,rapi,New york,8th Ave,409,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9952765,40.750044,963224,Riko,151,rapi,New york,8th Ave,409,2,2018-08-20,None,,menjar ràpid ,Fast food
-73.9953435,40.7499505,963222,Tempest Bar,40,bar,New york,8th Ave,407,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.9929159,40.752638,963235,By Suzette,151,rapi,New york,8th Ave,492,2,2018-08-20,None,,menjar ràpid ,Fast food
-73.992889,40.7526715,963234,Starbucks Coffee,23,cafe,New york,8th Ave,492,1,2018-08-20,None,,cafeteria,Coffee shop
-73.9935757,40.7524287,963231,Tick Tock,40,bar,New york,8th Ave,481,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.9934966,40.7525252,963232,Butcher & Banker,2,rest,New york,8th Ave,481,2,2018-08-20,None,,restaurant,Restaurants
-73.9938692,40.7520276,963229,CVS,16,farm,New york,8th Ave,463,1,2018-08-20,None,,farmàcia i ortopèdia,Pharmacy
-73.9934335,40.751961,963230,Duane Reade,16,farm,New york,8th Ave,460,1,2018-08-20,None,,farmàcia i ortopèdia,Pharmacy
-73.9928349,40.7533967,963243,Essen,43,come,New york,8th Ave,519,1,2018-08-20,None,,comestibles,Supermarket
-73.9924769,40.7532108,963244,New Bags & Discount,8,moda,New york,8th Ave,500,1,2018-08-20,None,,roba i complements,Clothes shop
-73.9929972,40.7531651,963241,Luxe Den Salon Spa Laser,30,salud,New york,8th Ave,507,1,2018-08-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9929395,40.7532575,963242,Barami,8,moda,New york,8th Ave,409,1,2018-08-20,None,,roba i complements,Clothes shop
-73.9930857,40.7530269,963240,Manhattan Beauty,107,perfu,New york,8th Ave,505,1,2018-08-20,None,,perfumeria i drogueria,Perfume shop
-73.992995,40.7525222,963237,McDonald's,151,rapi,New york,8th Ave,490,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.993058,40.7524541,963238,Famiglia Pizzeria,151,rapi,New york,8th Ave,488,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9921622,40.7536608,963254,Gregory's Coffee,23,cafe,New york,8th Ave,520,3,2018-08-20,None,,cafeteria,Coffee shop
-73.9921984,40.7536171,963255,Roast Kitchen,2,rest,New york,8th Ave,520,4,2018-08-20,None,,restaurant,Restaurants
-73.9920086,40.7538279,963252,The Houndstooth Pub,40,bar,New york,8th Ave,520,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.992472,40.7538902,963249,Tianti Books Cafe Meditation,6,pape,New york,8th Ave,533,1,2018-08-20,None,,"papereria, llibreria i copisteria",Copy shop
-73.9971903,40.7474422,963194,Taco Bandito,151,rapi,New york,8th Ave,325,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9966324,40.7475533,963191,Claudio Pizzeria,151,rapi,New york,8th Ave,334,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9965667,40.7476668,963192,City Gourmet Market,151,rapi,New york,8th Ave,336,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9967129,40.7474375,963189,Song Kran Thai Cuisine,151,rapi,New york,8th Ave,330,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9968349,40.7472861,963187,Duane Reade,16,farm,New york,8th Ave,320,1,2018-08-20,None,,farmàcia i ortopèdia,Pharmacy
-73.9957921,40.7486928,963201,Vigilant Hotel,47,hote,New york,8th Ave,370,1,2018-08-20,None,,hotels i allotjaments,Hotels
-73.9958283,40.7486989,963202,Hoa Cafe,151,rapi,New york,8th Ave,370,2,2018-08-20,None,,menjar ràpid ,Fast food
-73.9956902,40.7488594,963199,Italian Deli,110,colma,New york,8th Ave,378,1,2018-08-20,None,,queviures,Supermarket
-73.9957546,40.7487659,963200,Kasteli Cafe,40,bar,New york,8th Ave,372,1,2018-08-20,None,,bar de tapes ,Restaurants
-73.9971608,40.747492,963195,Mobility & Medical Equipment,16,farm,New york,8th Ave,327,1,2018-08-20,None,,farmàcia i ortopèdia,Pharmacy
-73.9971205,40.7475499,963196,Mc Donald's,151,rapi,New york,8th Ave,329,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9957311,40.7494579,963210,Chinese Restaurant,151,rapi,New york,8th Ave,391,1,2018-08-20,None,,menjar ràpid ,Fast food
-73.9956868,40.7495077,963211,Caffé Bene,23,cafe,New york,8th Ave,393,1,2018-08-20,None,,cafeteria,Coffee shop
-73.9957914,40.7493462,963208,Walter's,40,bar,New york,8th Ave,387,2,2018-08-20,None,,bar de tapes ,Restaurants
-73.9957606,40.7494051,963209,Dunkin' Donuts,15,past,New york,8th Ave,389,1,2018-08-20,None,,dolços i pastissos,Bakery
-73.9958331,40.7492954,963207,Juic - Logy and Beyond,40,bar,New york,8th Ave,387,1,2018-08-20,None,,bar de tapes ,Restaurants
